,LH_VIS_mean,RH_VIS_mean,LH_SMN_mean,RH_SMN_mean,LH_DAN_mean,RH_DAN_mean,LH_VAN_mean,RH_VAN_mean,LH_LIM_mean,RH_LIM_mean,LH_FPN_mean,RH_FPN_mean,LH_DMN_mean,RH_DMN_mean
0,25.699624461010558,33.58391946988006,61.515479081109625,82.21410053145344,26.740420913991176,21.70624845110556,45.85291949338496,52.21581127596399,48.163964716489936,22.888256660448974,86.83146142917298,25.52913703256621,84.79446092875114,49.59723591373324
1,46.22831094870412,55.5789985538986,26.085617763573637,39.902144256944645,-7.608745757873501,-1.6268763093180765,2.9849482238994325,20.644852257624038,23.87580934591324,13.797312705745354,8.115044104565863,-19.96472756413731,63.65190057598485,25.77104938323456
2,40.332801679286035,57.48914137059015,20.678152600500866,36.704667544770636,6.4555377556480815,-1.084192406573363,12.685582102891521,10.205326683827803,11.104223386943778,24.329337634291157,7.331354079741841,-32.29908517239957,62.696634763096654,16.447724417065285
3,34.72829100639844,41.74855312588387,19.84981547562181,25.825014699832263,18.35466586111511,17.8374592746185,6.308017600023376,12.5079446721507,33.21170782120827,23.950265561179705,9.243851017439107,-25.777316465879185,39.76479581727658,20.157740398112363
4,60.09484450027144,58.8317042872538,18.369353342835606,32.71260104230136,45.0090669237442,39.96551851133392,38.0622730763904,29.717260992927862,15.059957841332318,27.365551709812706,27.64715158789048,11.766729865284288,26.676207852074246,36.52986716214893
5,60.423019997768705,69.9765947259983,14.811356615616276,38.50018672903344,53.60473595031838,56.30299049390788,39.167508510013604,45.221529084255295,9.396117413927255,22.07689496900908,38.4468436057898,43.80777862045827,3.3516188752847254,29.163510087443946
6,20.71301706523596,34.49163988292082,22.253435717335197,22.695312855279496,19.47293073048438,43.27269885965416,4.460050626064749,56.106543664487035,-6.3346265344519805,-1.36086792596865,9.943513835687595,23.337647265134503,-57.771338810849144,-13.486237535817695
7,27.989439224269653,40.766033792168436,30.078240692380223,45.66265009463007,47.5819936867352,61.624970301585435,45.82639775697254,69.71953813960165,14.074679482827392,18.11805449440498,37.048014423003906,50.669197928621145,-18.743978571870926,14.719890180556066
8,-3.0203342562179203,9.163779198142255,26.8565334735603,33.21494928319516,27.538373746146547,34.45654827226679,22.093501970742064,60.66112995958797,10.79642379468518,20.810679532092387,15.69383785628628,29.45815747734102,-26.317385263655556,13.46410976666544
9,-20.50443380350319,-8.30004086351718,7.461054683114713,21.53151960787293,18.623828707048304,15.647708880453388,25.0481767976135,41.951985407254504,14.032381026628968,9.250681249732178,-9.81503275152797,1.8849097626356608,4.081562297802977,13.318830197821972
