,LH_VIS_mean,RH_VIS_mean,LH_SMN_mean,RH_SMN_mean,LH_DAN_mean,RH_DAN_mean,LH_VAN_mean,RH_VAN_mean,LH_LIM_mean,RH_LIM_mean,LH_FPN_mean,RH_FPN_mean,LH_DMN_mean,RH_DMN_mean
0,-41.75689383612853,-25.830044757655124,-7.615940927926508,-19.802134241778237,-27.101350287202997,-24.907282141438596,31.228214341971576,30.181844719842832,-11.366805197117882,1.7905030057702858,-8.485964769481438,35.48445606531385,-58.860154315407094,-9.479571269935635
1,-95.85377441256676,-91.71678359441945,-64.81674082988927,-60.65896191006742,-52.99456984141119,-38.20669013009009,-2.916169179629865,-12.804608611713046,-30.807109894295063,-15.405311206219519,-47.36355244334065,13.057294520872512,-89.54941982029221,-44.02566743791025
2,-83.85070414623362,-72.73163219196194,-58.38573333640551,-56.6093991607837,-38.9203909028333,-33.8669310887788,-24.27460040907039,-16.467567645397004,-40.37902903903635,-24.86561554838009,-60.45876557990971,-6.491327404973826,-115.04188165619156,-63.96552148422247
3,-119.72125523188778,-121.6742848521296,-116.71048721572144,-116.87782965547892,-81.65583805098748,-68.3403734512527,-66.19396650199909,-48.17025498847333,-49.94240683170978,-35.69287362585115,-69.25145056378152,-28.590404148550736,-127.76787677042691,-80.57100471186934
4,-71.75379794393777,-82.02108815451531,-50.64442024871639,-45.92659267501913,-28.807758974372017,-39.13724738087263,-31.354472442452373,-19.840292289742777,-57.66537064305666,-31.551722622517033,-22.513171633222594,-9.82701756467247,-78.2924699671821,-51.4355732651917
5,-97.67867027661433,-101.7997377665219,-112.84097790655527,-96.06122244021358,-53.78347390530872,-59.760668681692195,-35.73470137270122,-50.76760463640238,-33.709930623758744,-28.189754912074125,-39.01238664072092,-14.568597834284036,-91.67666056623938,-61.08754369064948
6,-113.88754102215464,-123.9348403756547,-120.6428024908929,-113.76946549514538,-71.67187269805822,-83.29502726408587,-86.4760616469938,-82.42777927516792,-29.572526512377475,-18.851552934789638,-58.47888500488274,-62.30191534089413,-101.90796837179086,-74.76983037909535
7,-138.55964924095665,-145.42439138680786,-103.21837355412976,-91.59004175652258,-79.07572271885235,-90.86286136639903,-69.87213531331143,-80.77663717153784,-26.600585496419512,-30.28190469981856,-46.974252533919454,-45.4659041756048,-89.91914762971577,-75.71454245862134
8,-154.16176959289953,-158.78094128067278,-101.83114128044035,-81.03308375393921,-70.65395258926549,-74.03060863135705,-55.210417205202326,-77.49973644454789,-38.92242503176716,-9.213377501832587,-35.611438132628365,-41.6157721461842,-70.68290873469839,-57.7810887487871
9,-159.0263617419046,-167.12800344788036,-103.55323965276489,-74.31551648896715,-75.73589857030781,-74.68716519538718,-71.04150835570714,-80.90790689292716,-22.588900040490355,-29.393220815475555,-27.464620063192505,-55.07998847397728,-58.52104662709912,-58.536412421161884
10,-149.92479794154252,-163.88754853599474,-89.46573796072005,-67.02827164327145,-83.830693258443,-78.1687183228952,-72.77278890064862,-94.31086342167477,-6.822723239358202,-3.289284193495862,4.704628785721862,-39.74013045981289,-36.58322071038404,-45.03961299205707
11,-79.31115198177146,-89.7548911829021,-5.924941233037804,21.586112643347917,-24.02795850708619,-23.930285904257573,-9.002653806910576,-47.72792169425601,-1.3121852626893864,3.567424263290765,66.87390476523967,21.709676217970454,37.736681272070136,4.71451120406028
12,-2.9580166168450512,-19.281463788731656,51.3545140198529,81.2665395527497,50.62826704594712,35.70635000413727,24.653512321743026,26.281864899942956,13.770386141140285,13.843352239311407,94.66578523927835,51.04755442585986,65.6719700939994,36.30184158991582
13,56.58032112553893,46.23898853335811,79.51457662193523,90.42968188362286,74.29239736230724,51.07329438705403,22.748975902604506,11.136796889475995,29.581389901185332,15.242349489295702,93.333281638439,36.90333747391898,70.64081125532823,27.070120205603402
14,90.32602516891585,81.45180931981784,127.20568302911613,131.62195850982334,113.67180815309828,85.63408207138616,56.894660321316806,40.80764373397926,40.84866998345432,23.06370916670542,129.47152176584748,54.79362721550294,84.76079401766151,41.31281932699488
15,144.76499820298568,151.63330892650265,186.7016737233474,215.95398212838245,155.92429670659334,169.60371395354645,107.97889170758039,120.21839067205306,35.72669779502418,50.15837055338585,158.42147146451114,108.08149089905018,128.3402820381126,84.10246766924679
16,160.41029433153335,174.07489406156802,189.56706349525157,224.72318288389278,161.11799562891778,171.44662447485243,114.81890269641868,122.41998699220228,37.66079108293192,22.055538030769792,136.20901556349338,89.83075734576207,109.41212225883883,74.02954753617743
17,194.72843577826166,203.36686805154997,216.18188975242455,217.84449036457727,176.37335234435682,176.39375654092805,118.03907068573656,109.74484965959239,36.00274934064139,14.800575508023716,130.54999759913596,77.18946468471613,93.23185950881215,56.970353594295965
18,194.30960223168017,206.96222282002788,170.40414627187036,173.41099992193872,161.68107729842282,179.6126763570157,88.86952185379953,92.09873450402279,25.944133626288977,14.884914612340133,111.7024968508312,63.455026971271664,65.3746770165561,35.79279296065305
19,183.47432520576268,193.10715534372991,130.31194877095643,135.9591482723823,132.19074892551947,157.11217595159704,84.20950125797926,82.42440104361258,22.575470214632954,16.8274585255746,82.99658109614589,66.62778172410462,40.70274688535649,28.660427044626818
20,165.63169085783005,163.64089628646792,86.3023907068847,72.67800035973829,81.26959803715316,111.52305474446418,51.493555610532006,57.80778944233705,4.959753023814263,1.8636859607697343,47.47037397680348,45.480013470062914,10.154650323236535,18.888510576100284
21,177.63931851851623,178.15508656911624,71.2558939522017,47.70221595879762,80.26857231294892,78.43636874537802,76.41463059873247,84.60499680917997,16.645594998365507,19.023794572573223,48.197626063520794,70.57046124202594,28.30821585116801,58.94374089342782
22,196.96463016469275,184.95704917834513,79.73630983977816,44.955813554743784,76.66993106300325,64.90236429599842,87.44448878166507,95.02741443690174,7.002384751069276,21.409755655039373,81.83399119553201,93.22976103204559,52.561328052267406,85.08826762643908
23,163.38844844927564,153.6126071652206,91.83684820888823,60.96041683906261,58.00146186977177,55.95898956326249,107.1835612873965,115.9519553907847,7.548259732635266,19.324360541673954,84.96987234083485,118.11824338935483,57.71035557521111,114.7849765134806
24,69.76568018434443,56.50859547271912,2.8388159565933546,-42.767254581148805,-11.012461935522362,-3.3410609161141656,67.57681197570548,59.69320579843063,2.174646461042077,23.28380894480265,19.118271167338932,90.7552354479214,17.678716897034736,81.46161880298727
25,48.253529512266454,40.30914706959406,16.579844138692998,-20.85799863305589,-10.335823509694851,-21.401704012507384,54.6236144488958,41.02343470174461,-1.0694163899176843,20.523025548609464,19.164456112945246,65.91552028286249,7.584456794666878,75.32661165845853
26,-56.83856078433702,-59.13737789822174,-70.04298991517489,-106.85469267525484,-98.72888284350466,-86.63026052109066,-0.028296626847958656,-25.63257265812656,-14.591639372467968,9.226823770884598,-37.327652763761606,22.535151240657214,-40.63566038378614,22.652530700509114
27,-90.11991933066241,-105.00263253971983,-89.24469877606658,-101.65132676260775,-106.46923258936556,-111.0915869969724,-15.421028775266615,-44.09701175515974,-19.085976729167367,2.529753411696627,-63.255165902960975,-11.68607488744677,-43.66868282195917,-2.100381263033471
28,-145.46591437141893,-135.50474084238303,-124.96977460836558,-143.30796920844503,-134.79861739551177,-138.1795091837653,-50.197099335578756,-72.63864726735244,-39.10539885266243,-15.135324115763483,-94.14146632938548,-19.95920710166231,-64.1443620675868,-16.447227935922697
29,-130.92175987677714,-126.79547829172827,-108.69256033251169,-118.24938045539966,-120.57321769939304,-103.6594979153084,-73.18055651782171,-77.23839096797475,-31.839540993814456,-21.75309791505919,-98.82429837034594,-52.04295409206365,-68.27789978917816,-49.10465651346024
30,-126.57895637203066,-120.13652800970456,-101.46422455497041,-97.65691735898304,-124.23102112586729,-114.80387665647434,-54.993400013893684,-66.0382099713156,-44.753843580707176,-37.45459774978085,-89.38025499159234,-33.19072161875349,-66.13209007216332,-46.42724931516577
31,-141.16346480644336,-138.83052817995318,-137.18997534458416,-129.40612137090764,-136.59273171989483,-131.49957411081922,-68.42396033315347,-81.95297140184776,-20.89212369181986,-18.08131830103362,-84.87654866597141,-28.055127629778944,-70.90019780801013,-36.798985504275905
32,-94.69600959358841,-101.81762351154111,-95.06538896785342,-95.02835922817609,-106.93666568346792,-112.30648205667178,-66.09298801847851,-74.96457223904966,-19.07391270334445,-29.201282678851328,-58.084831074880306,-37.34391396383732,-46.3217222338559,-29.24211092899836
33,-122.39722794412152,-120.84442504831924,-134.53195363185898,-118.21963505043765,-134.3292208776183,-104.76895662638508,-74.81387313555469,-62.04477480553673,-19.680548494546063,-13.591341592519443,-69.52372180475646,-31.36301159285142,-68.52656202688334,-41.4679774653467
34,-75.97845632554439,-75.46127450514273,-72.27613795381836,-72.04976621359941,-57.24990565447389,-44.45235481211505,-37.730798194438755,-33.74069405410418,-21.736074893412383,-20.551102477952803,-44.971397797751365,-26.73074288145571,-50.15960984115226,-45.53672827834226
