,LH_VIS_mean,RH_VIS_mean,LH_SMN_mean,RH_SMN_mean,LH_DAN_mean,RH_DAN_mean,LH_VAN_mean,RH_VAN_mean,LH_LIM_mean,RH_LIM_mean,LH_FPN_mean,RH_FPN_mean,LH_DMN_mean,RH_DMN_mean
0,34.96859115503295,25.539766562153062,-48.91484560958087,-33.03261691291071,-9.605756693742524,10.830509237021941,-9.605604418151774,-11.461759288830606,24.947129368955398,-11.504387476513154,41.52959626856985,35.29538541116258,6.232167618523461,6.7895016822104175
1,37.73349999245072,30.1769593214562,-53.39809142732644,-39.38177753119353,-0.6931507585474903,1.852100383503682,-19.148921022994493,-25.62887155882563,-2.8041537604170976,7.205544279427849,58.18216375431979,46.45487710446846,-2.798487193814893,8.970634989042718
2,42.74601354047418,43.38528395492971,-59.84650045179729,-63.31527671228703,-11.81409958410873,-13.14037362358839,-20.331627542752802,-33.90999939856447,3.6198903189225766,6.7780755620576825,68.82846760081726,31.860325233037525,4.748109793233812,4.2225057488382225
3,21.490648130092193,18.239301904523526,-64.79709337937221,-66.97401399801598,-12.467814338108441,-10.612402916865861,-45.03952924957728,-53.36834448132636,3.2015718041550887,1.5211488694914381,52.99453697333154,30.123055027121886,-12.143067193457334,-5.345134219295363
4,-16.10304493676298,-15.6909402661062,-81.38959088992003,-93.35292877886235,-23.631513042283693,-32.346082647508034,-17.36824578988989,-61.69723326212503,-21.24560706313425,-24.736903063630763,50.89191140923184,16.296336577419755,-21.598014121651165,-9.939388662276702
5,-25.069419059703876,-22.482916268320015,-70.92723285854582,-72.91379764271556,-14.56376392394284,-26.390558010852235,-27.99842290278964,-38.63188896899039,8.039057827974817,3.5913432598778434,39.901729011633826,16.997162609049308,-9.368726703629708,2.136623041722652
6,-29.949857210227847,-26.985411601895517,-69.71933265775097,-69.40554934671327,-36.23313134007598,-40.00170218389631,-30.256781131961155,-48.5452067215417,-20.25912597103091,-7.820282972235437,38.76890603384472,3.577644193696293,-17.759069629565257,-3.534657440853195
7,-54.756539972831554,-45.22365346497351,-64.14132820260748,-64.9859773436116,-43.52887163553379,-32.386287250273234,-22.56243577672609,-41.14985591758058,26.20302497180187,19.66053661550502,37.0516325901785,24.706494283581574,-14.376946900542674,1.1352120969434556
8,-52.64512069010322,-44.313454509916916,-49.0233820391724,-70.52755372095413,-25.15492766917641,-25.759296501946842,-21.55032896055493,-26.008339501013417,-2.201387049500246,-1.63783871723188,28.14117949409527,19.841363244585537,-11.41709477241025,16.459852027214698
9,-51.827982847218216,-38.0376641587699,-35.71778252031471,-58.25624657067533,-26.17762050107221,-29.047707171611904,-17.10565358631153,-37.55406924350067,4.754556766614841,-11.375639618614228,39.26056763008185,8.745663094902154,-9.28778539969391,2.049563166152785
10,-56.62688586562219,-54.32440874155094,-37.744511243474705,-53.05148492673826,-20.79480841881321,-15.734758574166488,-19.931797958246076,-31.585298526377624,-7.933057447488815,-10.114914722845896,28.905103965625006,20.04711449372265,-17.611315656301965,-12.329779378380238
11,-53.96899455447461,-62.39268178528112,-26.322336342792735,-58.01832186379364,-16.931817163684777,-20.06992026117756,-4.270713827012179,-33.46343244401207,-16.940215534118746,2.6174011532225947,19.401151159943808,18.638149553953912,-26.0369774664686,-10.15481218212828
12,-38.89947445825534,-32.39119640809271,-34.555054834527574,-31.647013491239267,-8.664792210961703,-6.782015132191638,-9.80865886900531,-25.128997246106405,-5.405540529999388,-12.900819082284322,15.53869069810294,25.435486185335403,-20.242287548100997,-13.676818809084926
13,-53.61923650868612,-33.814602239780505,-16.22230104332034,-24.038848376866873,-9.096284153681081,-2.8861278696638735,5.254645054659127,5.295332206641477,1.46309542042803,-8.3159905060892,8.926996359030582,10.72815402107172,-22.648716277387056,-2.927332058691884
14,-65.8016964021182,-48.908150181527496,-10.54854534744399,-32.94274173221726,-21.860915799452062,-13.42914070890796,6.928206298382359,0.3329110759020786,-5.825501688522788,-23.04442429427156,8.261542146974811,7.641954588208896,-42.939143045005075,-21.967605063689987
15,-50.259415808877364,-42.684542033540446,2.9592256103364742,-13.814746443225527,-19.127992217286483,-11.218096875965589,3.2964162865468096,6.90086321042897,8.362528308534948,2.3697249349875444,4.699167522289674,-19.20127582005312,-33.10308776591897,-24.16539271140852
16,-56.59287362588567,-53.21264621366267,4.946843947356443,-15.162807683006799,-21.503194521476885,-22.34311540558796,-2.3140187812091377,-0.5634546944544555,4.62622902618825,-8.427222210060247,-32.28648264348834,-21.141842576416103,-31.060984688750715,-16.95526498368314
17,-62.98374451207654,-52.52806492999639,-22.871918229478684,-40.34684563734802,-38.22028620899128,-19.778366703194585,-1.4543652345811868,-4.285394199704415,-7.262351475075936,-6.8759365607984595,-16.342110258394133,-8.728768528645755,-37.861725225028735,-27.417234897287617
18,-52.222259621538264,-36.244874303061444,-2.581257438985912,-11.373249948795868,-6.130264573127105,-3.5654644258850854,5.318979508852998,-1.3664130497059552,-13.059211654871882,-14.317387927172339,-19.886803395620834,-10.585129179846339,-19.548715527702313,-16.94444296726235
19,-36.54458497885697,-26.025018398298315,-11.464769228385007,-24.811663636340914,-13.415725152461516,-3.8679328258891323,-4.867837899792609,-20.03037163074749,-3.754261653709733,-2.27406233062265,-8.462310057171338,-10.61432237874947,-25.617026283440907,-16.263541926407985
20,-46.52070090228537,-39.63807489277656,-16.307657855897105,-38.518745496050855,-21.954190515362757,-8.56172606356514,-3.437278875299268,-7.089477474778954,3.3424871804946363,-1.800199399071639,-32.02169453597755,-2.295250132360229,-26.642474499349607,-9.9178651861692
21,-30.99011945359608,-25.745685901754946,-23.097411989523845,-32.32469210382915,-8.574026853144721,0.13745676163194606,-2.1461134538024047,-8.92068358938533,-34.488101145421055,-2.8136765003069453,-6.578845773398254,0.890022631349654,-20.5448467488637,-20.161437877020305
22,-25.88108153247743,-8.597183845778055,-4.354599496095288,-20.77164499506156,-10.316716720943866,-6.837235365409215,-13.919589507530398,-12.334299969842139,-20.382403954570908,13.917123146933529,2.344319124168683,2.038198725286107,-14.16145991213017,-6.349449905345781
23,-41.65332688847689,-18.400133870072235,-11.38071098855715,-18.365728285005908,0.004012743073447567,-4.599631062550325,-10.602220019339963,-10.010978768608958,5.479578003341253,-1.2436779023644613,18.552534577647616,22.05220228766476,-4.991616621907588,10.705478652974811
24,-32.1895224439812,-21.79359711425152,-10.729089660073603,-22.567960212304005,-5.50085775082146,-3.92482024840152,-4.492102109352258,-17.52162698627322,5.207590706302735,8.287082904272024,-1.690915692920116,15.004617602405887,0.8893147746420775,16.600312413241884
25,-18.141388590048813,-21.727971800697677,5.452607991809091,1.4286794123682853,-0.3335763577975006,-9.204700415506684,-15.394573107045106,-26.024233674452166,-0.7282041075666624,21.42791027171397,1.618725306988646,-19.5122863306902,8.313638747316354,5.8937849204399475
26,-20.40556568611289,-26.017828021568498,7.917156229732105,-21.44533082860103,0.3434859319568755,-17.628164873010288,-8.70490252710305,-13.24776052086485,2.5006010290162313,9.744365070466504,-38.66237990812169,-8.497800073238675,10.683281006627425,22.944551981202416
27,1.2226854833780267,5.008091850939196,-7.921884302833523,-10.6295735212828,13.344533355054287,5.464308096936381,-7.0639677273611685,-13.643702546307935,-6.4342081643440245,11.961436217010677,-16.774415472600086,-13.941780655384743,23.72692659162777,27.539584128091345
28,-45.50947022034139,-53.03691152725445,-22.917403631546108,-48.94606650261732,-22.734460620034096,-53.44074706324737,-62.01557497133333,-71.40192430110044,-3.8577751776572504,10.533006466376056,-88.26117869913996,-56.40757220525605,-23.836798800311637,-27.202601810267
29,-20.396080888549495,-34.350800011985285,-3.2578632139274752,-11.90993973681682,-11.630945975718848,-30.65565857212257,-20.452611384549105,-20.18866732503713,-7.942961534606625,5.858189726619244,-44.996833979696866,-23.008716308219007,5.016293514206264,-1.729954280835173
30,40.61155575861861,24.17324094566612,14.627515857562168,-3.0827065709357186,18.22293357450438,12.681512327123881,16.31498176732494,4.037889173634906,27.260637802203632,10.19836329236433,5.182659186221257,3.92945906152679,12.12028633181502,17.719124877136068
31,98.50378987649125,93.78356287503833,46.06999570101599,51.575513458268446,50.65416524906192,55.576573683690036,33.9874461863016,40.99486043937701,42.76686027244449,17.103679865458723,14.583134029461455,19.00103195252845,33.121625131088486,33.25800308615306
32,104.27888607061526,101.77903686681393,79.83890567787873,72.39998429236226,47.325389575575755,62.241157635099206,38.770426213809756,60.02196891078468,9.634855671807758,4.928675363441952,20.153321008767556,62.97403466937239,48.75075790309507,55.74814478386545
33,107.43529394762714,103.12614488394544,66.06135694571374,66.40518543611611,50.11638260358402,48.74037765345906,37.78963570990662,35.49448025224062,-4.579998208684562,-1.2309501613219886,37.16698062785283,18.922588327300783,24.455922502038252,7.916578515316002
34,71.75711952309085,61.76005693978529,42.39918427667887,33.586634644249564,20.64634038546362,35.415937637113316,18.856047320337925,27.37631536938924,2.375565606261808,-13.128213332844108,-12.93284863187577,13.05997604973949,-2.420176065434293,-16.00733288172623
35,22.445507250440187,31.534644576748914,44.5009601894987,18.77045327482788,1.986441013465651,-4.501608153392917,19.813663653424083,25.466596686665024,-40.84438665666121,-11.372417331371423,10.927885431235417,-4.970824918262046,-27.0265571097135,-23.122787105596327
36,-4.349331270354415,-4.563877905222183,20.957369678144087,18.626055119168164,-12.996396697521151,-21.11188166042987,15.364115945184963,14.99531907309524,-18.844914761558957,-21.168861119109465,-5.850961531129951,-3.9728048368820867,-12.109472158200543,-12.556881082556032
37,-16.065299899027387,-16.816975223011237,9.582450742730272,6.889132439766416,-12.697272795953648,-18.043203006724628,14.273367971532085,34.70298227003216,-25.050304615088255,13.081275999050598,-8.56241282577551,1.9688093487634764,-7.510974170237481,-7.918252949859966
38,-28.078724235724152,-34.59150474049163,-4.266603639891741,-8.798994212129424,-19.774019183866354,-39.850350865219674,8.216289228146987,9.26486817396847,7.81090651283673,-13.474820830916784,-18.502951737161272,-22.690482243759927,-13.405825286019828,-18.573857307971426
39,-58.40414114106366,-73.50640163746017,-2.9544837566470843,-16.749510300799663,-27.06219211603145,-47.086576742922595,1.0202086356236664,-7.0081997518672905,-12.568824172797818,-7.147123265843736,-18.798918859316984,-18.631466669947283,-6.371063061175706,-16.681024518702035
40,-55.22963193650884,-68.78130887082679,-25.505657271128452,-32.85150235528549,-18.375823173442225,-38.39423596091149,16.344473665437697,2.2724637086730324,0.37912354279056526,-1.9608238552964767,-14.65164087959468,-2.2133006332291174,-19.019029849829565,-4.930881701862981
41,-87.64265330883485,-94.85273050869431,-14.012451687948348,-41.14558282911977,-19.936810204941008,-41.40969172729779,-5.323361441295857,-14.515052893256046,7.0484047087173325,12.620516023793416,-22.695473451883537,-29.369804181798624,-13.036553265055751,-15.713476997488947
42,-85.95832345292291,-99.24053809343788,-39.408933745788374,-26.04930732273921,-47.59541422113729,-62.495261803707486,-16.12568980067483,-18.50247019846855,-3.535444505462199,-2.226127748113017,-35.94029832900672,-46.819756817948104,-31.094841727425262,-22.453712044178143
43,-63.732516787901154,-86.19840917948127,4.197625385353005,12.224642873711442,-25.67221548752245,-28.018074503133555,-2.1862922807815712,5.924405589556644,-5.7071727426851515,-0.9527594889171214,-15.165517115418938,-5.050208863847331,-4.51318102233162,13.111853681077832
44,7.109510770763598,-24.19964151142867,42.429783765603624,38.1732560415804,25.31397696086298,2.761773329852605,29.803799871250494,44.46749842109227,-13.200288071134395,6.455724134943479,29.196873879471436,8.712067237138635,27.320891742075922,31.617524516156138
45,48.75825800215747,23.866990562918716,79.83665135891178,67.29424479141906,52.03270594565619,34.14004087904614,36.73066901762701,53.09961005715762,6.815986243800276,10.20419359644467,28.628991350869704,13.44162611831082,55.105247514376025,59.42594956981296
