,LH_VIS_mean,RH_VIS_mean,LH_SMN_mean,RH_SMN_mean,LH_DAN_mean,RH_DAN_mean,LH_VAN_mean,RH_VAN_mean,LH_LIM_mean,RH_LIM_mean,LH_FPN_mean,RH_FPN_mean,LH_DMN_mean,RH_DMN_mean
0,-25.402838898700722,-36.373199459260455,-42.504721173157925,-61.97202307448761,-7.849746043875368,-14.765038584211625,34.52230334086759,37.56416070780968,0.7678633983414039,0.7629686384978109,-1.4436019756122693,13.176642371658943,-35.25641299615681,-33.620715022185614
1,-60.15621609977926,-65.0561418284517,-93.34828983443207,-92.37481462741715,-52.6247403119289,-50.16135105828328,-25.530078129711907,-19.46233980278175,-13.81015950455263,-22.906169015998064,-59.65837632531522,-16.570051817792166,-49.141020014607086,-25.065469916591397
2,-61.751557101827984,-75.07911384633141,-80.32364671756154,-82.3398108293129,-48.04007473356466,-48.81289684440321,-35.92654772286296,-46.803124408316975,-20.45340966171683,11.579798180697079,-91.41012776236826,-23.35984228807962,-32.62022101879522,-10.02088569534837
3,-17.781109220040815,-17.610857487644274,-44.23094152127669,-48.026472397194496,-4.65841260777771,-12.499044820497001,7.8456661250459225,9.342225291369532,-6.69392134748822,7.012214450474264,-48.489018435993486,-13.167114973749392,-11.49975025362846,0.5454501949396608
4,-23.905905771776876,-13.060243973829888,-66.90674343477872,-52.49396291934627,-12.932904074005243,-21.414439895841756,-0.25907459808945094,0.8825015335668602,-9.325359776359685,11.669707120912895,-41.52965062299765,-5.617707438623844,-10.239101701674441,11.080087130478303
5,-4.10051834774011,-2.103342058621464,-27.533758037377783,-35.57545951945019,22.868513662741996,9.8909205619094,52.39031188171235,37.37978119877167,6.0951296727656485,22.516290273615517,8.215087478004962,27.828537204056477,15.413828190734314,39.01733368850691
6,13.547833539690433,12.744415625302986,-19.610007234969828,-13.38563620709402,54.79665767379559,53.536865944148964,78.07402906788114,70.00117894159193,9.935169998984271,16.205604196103074,30.725580125108173,43.566385920353206,18.742207627900186,32.70239555022932
7,29.116343388166367,43.30003571054534,-10.322017008146315,9.66093799284061,92.72382127770672,94.61901486804209,95.1570479335659,96.8636859658087,10.563009187812868,22.855871729568292,78.97674552901469,75.3287184150538,5.348129891218235,38.574166599377456
8,-24.168333032201403,-11.462523332217483,-51.795558305726,-45.137670319293775,53.096450766319066,71.44405860812738,51.573259380191224,42.749657674275014,-12.726148866626815,11.560524162510792,42.8109571195145,37.62090571212311,-31.64249181168291,-11.910533694812296
9,-31.497233017663707,-21.68565026179652,-51.72592161658584,-44.52356255469624,62.69488356620401,86.89425127133937,61.13055398372678,56.06795589141662,-15.334842753817718,-12.98496442744325,71.07423541993847,50.0813054922864,-28.37293612433266,-9.56000927636907
10,-36.795730659064006,-26.89005529029471,-46.87367578424165,-47.49226008156912,53.693394333825296,67.23426905920287,38.214380905777105,32.099465629175725,-16.098531670549015,-4.396731569610922,31.759932567996756,30.66227082795784,-35.567698093486584,-21.367151242351795
11,-31.0790708050208,-21.35911224025957,-47.411093899197645,-52.930572386607416,30.321338230790424,32.60876254043419,18.81423767893864,13.132148472529574,-1.0446689629451038,-15.30605748662234,-18.238963077091363,-11.57808265117421,-32.97033002347881,-36.92642878192576
12,10.196750980771153,19.456567530667417,-26.609671507469823,-31.974115054864278,57.36912006746038,54.17607053475446,28.25625848458891,27.530185445686243,-14.389327450965771,-6.886403536930265,-10.062606201631787,-0.785779564243837,-25.711867001402247,-13.130030355702784
13,2.6705352292760915,2.463342026346614,-32.010489041065505,-37.770914990274264,39.93918440797346,33.06275444081115,49.78777122869989,43.68997250958315,-9.37220137161374,-9.825038245827692,-29.570032881628087,-10.089941927739147,-33.73270555333955,-16.79429608051026
14,6.094082723255493,-1.0261091373892621,-22.07604467792541,2.1584720503572727,18.8786056707511,21.617332998600848,60.04026008131255,58.04114665914993,-15.399420775797106,-5.520192936737719,-8.32285714521862,-12.244663751628696,-15.8217158709811,-19.29897103148204
15,5.88762188214305,-8.616370903777838,-21.015618310463136,-7.353155822484596,-8.0098218602348,2.6982654076918657,57.24357332815092,33.591173934283894,-8.725844907243326,-9.504097867176196,5.470572726920279,-12.696087655428899,8.854973096937725,-4.530157166050665
16,-0.34992797862267877,-12.273967362875782,-23.601813228494265,-8.741669336705582,-14.718655093019471,4.222172137220896,31.539122146091362,18.85758730430759,-4.194902835657104,-17.693208822241267,34.26192847945951,-15.475143702340782,27.17154286672007,-15.877360495630437
17,-33.69521709221637,-43.9114528070732,-26.10579981387009,-22.74745400206735,-14.355713207515866,-21.56170774752498,15.209826031621873,-9.952126036246167,-5.034530929083253,-9.957533298734933,44.98163711843239,-19.8316734722077,8.260137492455954,-38.611799886556184
