,LH_VIS_mean,RH_VIS_mean,LH_SMN_mean,RH_SMN_mean,LH_DAN_mean,RH_DAN_mean,LH_VAN_mean,RH_VAN_mean,LH_LIM_mean,RH_LIM_mean,LH_FPN_mean,RH_FPN_mean,LH_DMN_mean,RH_DMN_mean
0,16.61757770780034,27.033930234945743,27.697815707434927,42.537813869871165,69.45399242465217,65.65270468979107,61.91084567510162,62.77346657097562,6.841621416007204,-11.69936481805235,62.218033649819596,30.37997415078301,17.390992739093328,-7.43597460176365
1,-1.0600750575559401,16.989917567371933,24.252895721062078,36.9187138698256,33.192608947258016,35.91966269724839,28.282286613823306,28.527488971171334,5.181340710619896,-3.2778132927530974,62.903383612974956,40.977772813139005,11.156700749282205,8.915881264426766
2,17.53311713413546,28.950900668288817,21.92859663934263,29.745650773321646,27.718308745588605,45.640389312846665,20.600117368996802,26.944276920290736,0.42563013629288865,1.3499953124697364,67.59740627066081,50.78439017463318,17.837447270833074,13.67230335314732
3,12.166023270429736,10.301538451341498,21.241042967494817,27.365324625513534,24.470357397067247,27.84732951398239,15.437528946283184,21.50189033433573,-2.5126847209143737,1.470375108819772,16.386985901878766,46.08101653424306,8.691538909240574,29.036294307420988
4,26.665907230676,38.00532015379256,44.15156446618196,43.255018269315826,29.976102746856096,55.4042294887305,34.31271433413456,38.36784615913352,8.02492079838759,-0.9118216436718889,17.92868379273392,57.24464658262577,19.7641400683237,30.18660463124263
5,18.83790756313076,15.052993946497452,32.454621841272576,29.688424908726134,25.60043335172745,39.5373470986435,40.38223231927323,43.39876665795017,1.8964003672177068,-6.137870068007938,16.517972772492335,59.0125771595527,5.300172986545273,25.94040143248785
6,33.94978417084193,26.25625177168841,55.59222233648907,42.03573671852475,36.25411681678487,49.45596237843786,45.771053387984345,50.88620299592897,6.694172171360087,2.5760354556478355,22.704322720670223,71.39508743811108,-20.75650358589577,20.4172478960536
7,65.84641464336858,61.62027029166879,60.76636405121017,54.96472623969421,46.02952335100387,66.99665438569126,47.07812081360442,56.855819813260176,-5.121923858808841,-6.201878183316102,46.29924109785291,63.24325888566141,-28.510096275201064,5.842381974125862
8,67.59187410526681,71.02234820249619,86.99585722372508,97.51236613470164,49.40555893374913,55.55873674178467,62.8308333027127,82.68052781858258,-3.5915268411883616,-12.199657483493729,-14.682664244963359,40.85098270423535,-49.46078048950814,-16.178474169230174
9,41.92082716092588,64.28247910968977,73.36202775594407,67.61323649631936,47.29533506334308,36.352010936750354,50.89206945085771,58.41632894389859,-9.605854394146284,-16.799930115975304,-30.798853904672505,-8.415339036007516,-64.48787354141881,-35.74082452954078
10,41.72169386904735,51.91356800014842,48.354188710756695,72.81139319600041,44.09681009268414,30.53955893466954,41.022732731722854,40.04026097751172,-7.354578978042909,-0.5141648837031756,-33.79583314613004,-42.322460351563684,-57.30189099730775,-40.2787295041675
11,42.61374509514345,43.34918005375735,48.63374448501,67.68688702446953,45.305393521666794,11.506448450522461,53.18906102172575,36.74388580794143,13.037416863258551,12.265669115117035,-32.7177511857695,-54.3237831209009,-38.94135935645305,-26.53295349148069
12,53.10334485555969,81.33567993216376,58.80076951338467,70.215492171537,64.55965106428881,46.805539061634434,44.81818612889015,44.04180348645936,23.19081989936494,13.356949789765729,-3.1645734369685954,-43.2496861940279,-19.78514856867359,-8.665446071598383
13,46.25298461858211,51.811436088367614,32.20529290802073,37.99039394722094,36.20703723519887,8.322942916029263,26.11776292864524,33.16931006776194,8.78083875587519,13.412227961864467,6.400061285333235,-24.737660332426373,-18.05289808412575,2.149730033634081
14,15.81525825540572,13.369561985773903,-3.4104750668201604,1.5939408325369013,-0.9444572506518931,-27.450344889734943,1.5045149129308684,7.150990767805236,-1.917783592490083,11.302564504486092,-14.898789783899863,-31.674233527979336,-16.52981806868738,2.472676997526405
15,25.025183599486294,33.123828016706625,-10.428936329329622,-9.587913181695662,6.7313342822008115,4.657371788165913,-6.290188456853954,7.499186013312046,-6.507663105750777,6.586457416247464,-11.785139565098774,-12.847344916883344,-9.951638721253499,10.26184205593554
16,-18.073268650981106,-1.8803637865933354,-8.188593366860225,-6.333923732606454,-15.833771386563567,-32.41284969467106,-7.4512363619775455,1.3281331337746762,-26.945513928103995,-9.59046378829997,-54.27041903096693,-37.30589076451359,-41.74560549573379,-19.73621910836845
17,-6.140185588883465,11.943292497711008,-14.563567488452067,-11.111107579873691,-16.767686118117815,-14.828577350162211,-22.39719187776922,-1.0686687689824037,-32.27387455455573,8.28888778035461,-41.31286285449182,-32.167850026630745,-39.635360293798314,-25.775859205280746
18,-53.7884419271149,-29.759357744055933,-40.48169379996292,-45.32771426150758,-41.35404353423993,-49.1425094759527,-40.591350166044826,-32.354158873677704,-28.410721779506606,-6.905115968107092,-45.24006552073915,-50.975553043129224,-28.24775685888249,-28.47201531673213
19,-86.32227040214899,-73.8985467166612,-29.859197889019715,-33.79896238452054,-28.60728543713578,-46.10008134343782,-34.64419846679312,-42.12932561151513,-29.582721684144797,2.6714582693064406,-66.67673183366705,-59.38721078023573,-29.54279719968531,-27.74650804073104
20,-93.17339805316699,-63.205036557370235,-27.12749447075538,-37.0845709482083,2.0996026991429453,-4.200102074661008,-40.37650706385169,-34.357432976068296,-20.318902525369907,-3.4707496487649245,-60.925350277941035,-28.174934021105244,-19.812925294009236,-16.906073244936337
21,-82.15169157785573,-58.76539870046554,-31.62843293926784,-26.294085202598065,-3.6705927763103277,-8.239391781045649,-28.263526104675147,-24.446824980116464,-20.701047235616283,-5.15388020597482,-54.46169245737411,-36.6763202564707,-12.448183580498487,-24.05235631040059
22,-51.85412221050951,-35.85851804296254,-23.009844124171753,-14.406519637456682,-17.513783046777323,-17.320979870082624,-36.50491826510849,-27.38764108018094,-17.328561249873037,-13.433039267321806,-63.49733017962649,-36.36479698888937,-12.080560317032752,-13.199611490613902
23,-38.1372345658473,-34.70102685768929,-48.93934198637309,-30.24322135504925,-30.922711402989037,-6.407757349922368,-34.31457017150547,-24.418194217863448,-28.691880279936182,-24.25653135372964,-30.644606684414534,-18.991973916232855,-9.884574174226064,-20.67452356098008
24,-57.82115720605865,-53.43018916899983,-50.15502452292494,-49.24816925955223,-49.615968207477394,-39.58350834063526,-25.913188842941008,-27.749620613973235,-24.883072769824366,-6.205196617385501,-59.36926978574968,-30.42695319591155,-27.927262557319708,-27.16342237016695
25,-71.18058741525778,-56.724116253358,-53.02797861349506,-63.931827463339545,-61.628162185906675,-43.75959947805063,-42.275502330856284,-23.629405784727233,-30.78052343715487,-7.036815415105223,-91.88658024838173,-29.820201898211735,-27.570354128764354,-20.347642661090656
26,-69.69025030109201,-57.36610906126407,-50.26971144999808,-70.84237947724141,-72.47071233610207,-49.557115826923486,-55.63089067525918,-38.76134178841536,-35.07871952227857,-15.83778144370645,-117.05147029191772,-52.45314974384441,-41.00238095553088,-52.069283684142306
27,-62.63653944937625,-54.79267274518699,-48.98470063173175,-61.06672815215987,-81.3577437670374,-62.81340853208239,-60.286380659231305,-44.259785516494844,-31.140641868807183,-5.0032496958964225,-156.40749153861935,-68.60643507944377,-62.694551357617065,-72.52327102982572
28,-42.42804236206943,-35.95072179675543,-46.70224995023179,-65.01114711607799,-65.32713489829403,-36.101083988985614,-36.68827114549065,-12.416489747598217,-14.863996326741097,-4.253453266197192,-128.10123515280662,-46.33908321495897,-76.21984316762767,-69.77905087766925
