,LH_VIS_mean,RH_VIS_mean,LH_SMN_mean,RH_SMN_mean,LH_DAN_mean,RH_DAN_mean,LH_VAN_mean,RH_VAN_mean,LH_LIM_mean,RH_LIM_mean,LH_FPN_mean,RH_FPN_mean,LH_DMN_mean,RH_DMN_mean
0,2.70074752727328,-5.506214851756994,-25.31134071368555,-50.76174303256528,9.83933193995648,-2.86921303434893,-5.6509207902861345,-18.992796685573136,10.72804171191657,6.261289820202513,25.668106763274903,40.19363177903769,5.179251638063198,10.371169409417048
1,-2.1634292026855673,-4.7489600465469435,-51.13594358427415,-55.761794368961894,-6.945692795589925,-18.168060903713542,-32.78333492423308,-33.58600310945437,-5.619346752006918,6.030688136063083,1.546316474574569,25.16928643246139,-4.460448011636099,11.942092166386283
2,8.040578222588344,-7.480589255364487,-63.63355035765414,-61.185822125485934,-10.14541333486979,-20.500310471382132,-51.79982315343951,-54.951842523045364,-11.921769668088032,-0.725557553794232,-2.382193930252745,28.964088026393004,-24.885694248841098,-1.5419230026183988
3,5.1564011872583215,-1.000425596925023,-46.91372467534512,-61.563144346001806,0.001181428263723694,-18.984176264159885,-43.26112300554076,-40.259256298631385,3.4337264905989535,-2.5981769956316256,6.703066201063972,25.284525273651955,-22.329520286787844,-8.15617291207437
4,14.152461130111568,18.37181704332444,-31.378182577936794,-40.566199715939554,10.007142508199557,3.3538297245763737,7.0270203927461035,-5.368670205789977,7.267022731226657,4.474299304644504,24.197888065814713,25.507857524701876,-4.156645225897378,6.9264796675429725
5,19.696152965033267,28.22825497176301,-37.63635195948199,-30.661724802014803,11.852212234346196,12.749773653526265,-2.906700926882198,4.267473173521017,9.614709960880132,9.505926210117426,33.81140804040579,34.72660262600155,-0.578493023277209,9.46012733334074
6,0.3745800745508087,2.6405867407788834,-34.21212792417336,-24.537708199678484,8.733393238185416,18.933343087586497,8.247616945176066,3.904237662019878,12.086760172279787,6.222074531440813,42.698254167907564,20.992696161946444,1.3704813597462464,0.877849006561322
7,-10.252145956599271,-3.110550023013884,-20.033881592823136,-8.456375651065132,8.474581160317308,31.336288549188776,14.587845745300127,3.103267859155512,14.014265264859041,9.906265724606946,15.601402656731237,-2.2764156069943815,-0.1622347597808087,-5.409936754788956
8,8.025973564985735,-6.711272218632155,-26.540467305700286,-19.406810265228074,2.6246118335841144,20.5065593859253,2.9079328574871868,-9.34399286753823,2.4946759405367196,-0.9810907979914756,21.94431512123504,3.135149411204322,-7.186780700939311,-10.68198036164832
9,17.650533238171775,5.019237198966117,-18.964795402181398,-13.652219407163711,7.6029414449122745,18.790609825713716,-3.5197489986387245,-19.794007576484717,-6.577102944196078,8.509446426968891,19.38116111298441,1.0218834287987402,5.009377472657858,-8.224479494494897
10,-13.912885686402653,-18.10224493544634,-12.510742628830167,-15.58743533526974,-5.751475883084293,8.530868397056302,-25.44442070659397,-23.731625697389898,-5.901635127361328,6.895282327101519,-15.111876195522658,-4.7500247418061186,1.2964151760569196,8.253312840790015
11,-37.423467864348304,-34.87723976986932,-24.6378941256791,-21.069415290174412,-20.60289915927923,-6.9325279165897475,-30.792149318533003,-44.39063123970054,8.156255050388069,7.401965442313615,1.4295558305447393,9.418189584463462,11.563925653667594,31.694298245690778
12,-53.7568621567628,-53.47171034182612,-20.660229677836448,-17.589377470860256,-19.32064955134169,-0.4455552496688039,-28.783678326629193,-31.842965650944183,1.718627565180441,18.921703978449873,-20.046529558885993,6.714268026198138,12.576069455587357,46.07235499279059
13,-78.49024511797788,-64.5099565207495,-6.529119802057515,-13.077851181998701,-23.549266056930932,1.4215732149601519,-19.70584195918693,-14.337917135408691,-10.932839434822833,7.722994870673455,-54.03282917764805,2.3064645418652256,-8.35354734760246,35.51956485835898
14,-46.18005254935459,-42.108838616155275,-4.3130128791623585,-0.922232596087466,-17.55521194695964,5.177544749720336,14.668826164456421,14.573448179123329,-4.294433640546786,-7.047090487556808,-31.695354193360213,8.967956888733365,-10.519517287492658,11.140877609270985
