,LH_VIS_mean,RH_VIS_mean,LH_SMN_mean,RH_SMN_mean,LH_DAN_mean,RH_DAN_mean,LH_VAN_mean,RH_VAN_mean,LH_LIM_mean,RH_LIM_mean,LH_FPN_mean,RH_FPN_mean,LH_DMN_mean,RH_DMN_mean
0,-3.2547434650131892,1.8650092823551843,-52.93014058329077,-36.16133370254011,-68.87721867700662,-32.77831712960346,-53.41047941658467,-19.520082059668574,-9.008523276379773,3.462545436307896,-49.14763819072759,-15.350256434974117,-30.892534877309036,-5.780285738977285
1,1.6345970264447847,-12.242180542028542,-57.75268998135552,-54.35963997285578,-78.01440349945032,-55.51396096106713,-36.11905898162051,-22.22974613464668,1.7332695291483535,31.35550676658807,-55.85534604603672,-31.916461622675577,-42.553615170016464,-3.774170886046589
2,9.520477732866421,-14.599574506647492,-81.75825597761863,-74.83501240134235,-74.12761881371169,-63.95978604378303,-39.39580194579977,-31.856121903232076,-0.6372610539401373,22.099987278459814,-34.10150077618568,-37.59317712100626,-23.352130773765435,3.509721059072037
3,35.48699841879107,20.81000145240826,-49.69616064664555,-32.16883419197827,-14.001996664601009,-17.057941231395336,8.35805779130255,8.473595567297835,6.093620491724452,2.496238504876068,5.46056687127364,-23.255750709273627,4.31575162852266,6.541612448786347
4,14.72839174521502,18.853575098669133,-68.83489875589383,-64.21640861901581,-11.433398914796822,-31.52100229028903,-16.55629455860196,-17.789390772298404,5.052553803269096,15.518688241582165,8.404750420607689,-20.968022688202225,-22.650717101417726,-13.33723255439943
5,2.3004617153771103,5.184356164791747,-79.39923307595723,-75.93759137171394,-17.97326425671637,-30.811343677954934,-46.8877723245652,-60.70718782929164,-10.716880609139126,-5.112163976325773,26.348581007058375,-37.51550894625612,-18.27381566216658,-37.41331453911766
6,-34.34376914569821,-14.03989365774944,-58.43828166994772,-65.56640238859242,-4.008707423992099,-29.19981555944628,-46.571562174028955,-55.75961773052313,15.208845224134919,-18.016277508302057,34.18750277994449,-38.68693749032348,-25.422700877639155,-48.49991742715347
7,-89.98274767448336,-65.98105814082949,-76.98918578694297,-98.65003035127592,-18.235630845772107,-53.87645116498875,-75.5122740222523,-84.07028690221487,-12.710342174155835,-18.13849022005016,4.529982342505335,-58.90543324869743,-56.57703549296752,-75.19619777155849
8,-123.35782470512468,-105.2230905254243,-90.39517420597439,-113.1259777751643,-52.892042132908315,-78.98137364763728,-92.31315741180352,-95.87029537659794,-32.35037557426825,-35.50235952856681,-58.89473908488317,-99.6369533106251,-114.1053108777646,-126.74393850699994
9,-154.7988906079597,-142.27676730490694,-118.88675684772171,-143.07837739270602,-100.51748793749996,-114.2219753539666,-114.03703254353374,-114.74257685680041,-25.47410366780976,-34.63809698794648,-101.17315905999685,-116.91385519175515,-149.2734572550492,-137.8504772265471
